#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,mean,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:19Z,1002.02,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:20Z,1002.02,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:21Z,1002.03,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:22Z,1002.03,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:23Z,1002.04,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:24Z,1002.05,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:25Z,1002.06,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:26Z,1002.07,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:27Z,1002.05,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:28Z,1002.06,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:30Z,1002.04,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:31Z,1002.04,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:32Z,1002.04,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:33Z,1002.02,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:34Z,1002.04,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:35Z,1002.04,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:36Z,1002.03,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:37Z,1002.04,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:38Z,1002.04,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:39Z,1002.05,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:40Z,1002.04,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:41Z,1002.05,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:42Z,1002.05,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:43Z,1002.06,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:44Z,1002.05,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:45Z,1002.05,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:46Z,1002.05,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:47Z,1002.04,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:48Z,1002.05,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:49Z,1002.04,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:50Z,1002.06,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:51Z,1002.05,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:52Z,1002.04,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:53Z,1002.07,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:54Z,1002.04,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:55Z,1002.05,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:56Z,1002.06,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:57Z,1002.06,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:58Z,1002.07,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:49:59Z,1002.11,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:00Z,1002.1,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:01Z,1002.11,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:02Z,1002.08,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:03Z,1002.1,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:04Z,1002.11,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:05Z,1002.11,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:06Z,1002.1,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:07Z,1002.08,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:08Z,1002.11,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:09Z,1002.1,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:10Z,1002.12,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:11Z,1002.12,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:13Z,1002.1,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:14Z,1002.12,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:15Z,1002.11,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:16Z,1002.11,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:17Z,1002.1,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:18Z,1002.11,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:19Z,1002.09,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:20Z,1002.1,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:21Z,1002.12,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:22Z,1002.12,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:23Z,1002.1,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:24Z,1002.1,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:25Z,1002.09,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:26Z,1002.11,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:27Z,1002.12,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:28Z,1002.11,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:29Z,1002.11,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:30Z,1002.12,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:31Z,1002.11,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:32Z,1002.1,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:33Z,1002.11,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:34Z,1002.09,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:35Z,1002.11,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:36Z,1002.12,value,pressure
,,0,2024-12-17T20:38:49.420672Z,2024-12-17T20:53:49.420672Z,2024-12-17T20:50:37Z,1002.12,value,pressure

